[main] [ 2014-10-09 15:40:37.060 CDT ] [OracleHome.getVersion:960]  Current Version From Inventory: 11.2.0.4.0
[main] [ 2014-10-09 15:40:37.060 CDT ] [OPSUtil.getHomeVersion:452]  returning oracleHome Version = 11.2.0.4.0
[main] [ 2014-10-09 15:40:37.060 CDT ] [OracleHome.getVersion:892]  OracleHome.getVersion called.  Current Version: 11.2.0.4.0
[main] [ 2014-10-09 15:40:37.060 CDT ] [OracleHome.getVersion:960]  Current Version From Inventory: 11.2.0.4.0
[main] [ 2014-10-09 15:40:37.060 CDT ] [InitialSetup.<init>:4071]  Admin location is: /u01/app/11.2.0.4/grid/network/admin
[main] [ 2014-10-09 15:40:37.061 CDT ] [OPSUtil.isShared:242]  odie1
[main] [ 2014-10-09 15:40:37.061 CDT ] [OPSUtil.isShared:242]  odie2
[main] [ 2014-10-09 15:40:37.061 CDT ] [GetActiveNodes.create:226]  Returning an existing instance of GetActiveNodes
[main] [ 2014-10-09 15:40:37.061 CDT ] [Cluster.verifyNodeList:1148]  clusterNodes[0]=odie1
[main] [ 2014-10-09 15:40:37.061 CDT ] [Cluster.verifyNodeList:1148]  clusterNodes[1]=odie2
[main] [ 2014-10-09 15:40:37.062 CDT ] [Cluster.verifyNodeList:1153]  nodeList[0]=odie1
[main] [ 2014-10-09 15:40:37.062 CDT ] [Cluster.verifyNodeList:1153]  nodeList[1]=odie2
[main] [ 2014-10-09 15:40:37.062 CDT ] [GetActiveNodes.create:226]  Returning an existing instance of GetActiveNodes
[main] [ 2014-10-09 15:40:37.063 CDT ] [Cluster.isSharedPath:1072]  NodeList=[odie1, odie2]
[main] [ 2014-10-09 15:40:37.063 CDT ] [Cluster.isSharedPath:1108]  pathName=/u01/app/11.2.0.4/grid/network/admin/ dirPath = /u01/app/11.2.0.4/grid/network/admin
[main] [ 2014-10-09 15:40:37.064 CDT ] [UnixSystem.isSharedPath:1592]  dirPath=/u01/app/11.2.0.4/grid/network/admin
[main] [ 2014-10-09 15:40:37.069 CDT ] [UnixSystem.isSharedPath:1597]  UnixSystem.isShared: pathName=/u01/app/11.2.0.4/grid/network/admin tempFile=CFSFileName14128872370645577937194115386181.tmp
[main] [ 2014-10-09 15:40:37.070 CDT ] [UnixSystem.isSharedPath:1602]  UnixSystem.isShared: dirPathName is /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872370645577937194115386181.tmp
[main] [ 2014-10-09 15:40:37.070 CDT ] [UnixSystem.isSharedPath:1606]  UnixSystem.isShared: removing file /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872370645577937194115386181.tmpon  odie2
[main] [ 2014-10-09 15:40:37.070 CDT ] [Utils.getLocalHost:481]  Hostname retrieved: odie1.ship.iodp.tamu.edu, returned: odie1
[main] [ 2014-10-09 15:40:37.071 CDT ] [RuntimeExec.runCommand:75]  Calling Runtime.exec() with the command 
[main] [ 2014-10-09 15:40:37.071 CDT ] [RuntimeExec.runCommand:77]  /usr/bin/ssh 
[main] [ 2014-10-09 15:40:37.071 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.071 CDT ] [RuntimeExec.runCommand:77]  FallBackToRsh=no 
[main] [ 2014-10-09 15:40:37.071 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.072 CDT ] [RuntimeExec.runCommand:77]  PasswordAuthentication=no 
[main] [ 2014-10-09 15:40:37.072 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.072 CDT ] [RuntimeExec.runCommand:77]  StrictHostKeyChecking=yes 
[main] [ 2014-10-09 15:40:37.072 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.072 CDT ] [RuntimeExec.runCommand:77]  NumberOfPasswordPrompts=0 
[main] [ 2014-10-09 15:40:37.072 CDT ] [RuntimeExec.runCommand:77]  odie2 
[main] [ 2014-10-09 15:40:37.073 CDT ] [RuntimeExec.runCommand:77]  -n 
[main] [ 2014-10-09 15:40:37.073 CDT ] [RuntimeExec.runCommand:77]  /bin/rm 
[main] [ 2014-10-09 15:40:37.073 CDT ] [RuntimeExec.runCommand:77]  -f 
[main] [ 2014-10-09 15:40:37.073 CDT ] [RuntimeExec.runCommand:77]  /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872370645577937194115386181.tmp 
[Thread-13] [ 2014-10-09 15:40:37.077 CDT ] [StreamReader.run:61]  In StreamReader.run 
[Thread-14] [ 2014-10-09 15:40:37.077 CDT ] [StreamReader.run:61]  In StreamReader.run 
[main] [ 2014-10-09 15:40:37.077 CDT ] [RuntimeExec.runCommand:142]  runCommand: Waiting for the process
[main] [ 2014-10-09 15:40:37.175 CDT ] [RuntimeExec.runCommand:144]  runCommand: process returns 0
[main] [ 2014-10-09 15:40:37.176 CDT ] [RuntimeExec.runCommand:161]  RunTimeExec: output>
[main] [ 2014-10-09 15:40:37.176 CDT ] [RuntimeExec.runCommand:170]  RunTimeExec: error>
[main] [ 2014-10-09 15:40:37.176 CDT ] [RuntimeExec.runCommand:192]  Returning from RunTimeExec.runCommand
[main] [ 2014-10-09 15:40:37.176 CDT ] [NativeSystem.isCmdScv:502]  isCmdScv: cmd=[/usr/bin/ssh -o FallBackToRsh=no -o PasswordAuthentication=no -o StrictHostKeyChecking=yes -o NumberOfPasswordPrompts=0 odie2 -n /bin/rm -f /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872370645577937194115386181.tmp]
[main] [ 2014-10-09 15:40:37.177 CDT ] [NativeSystem.isCmdScv:552]  isCmdScv: /usr/bin/ssh is present.
[main] [ 2014-10-09 15:40:37.177 CDT ] [NativeSystem.isCmdScv:554]  isCmdScv: /usr/bin/ssh is a file.
[main] [ 2014-10-09 15:40:37.177 CDT ] [NativeSystem.isCmdScv:571]  isCmdScv: returned true
[main] [ 2014-10-09 15:40:37.177 CDT ] [NativeSystem.rununixcmd:1152]  NativeSystem.rununixcmd: RetString 1| :successful
[main] [ 2014-10-09 15:40:37.178 CDT ] [UnixSystem.isSharedPath:1606]  UnixSystem.isShared: removing file /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872370645577937194115386181.tmpon  odie1
[main] [ 2014-10-09 15:40:37.178 CDT ] [RuntimeExec.runCommand:75]  Calling Runtime.exec() with the command 
[main] [ 2014-10-09 15:40:37.178 CDT ] [RuntimeExec.runCommand:77]  /bin/rm 
[main] [ 2014-10-09 15:40:37.178 CDT ] [RuntimeExec.runCommand:77]  -f 
[main] [ 2014-10-09 15:40:37.178 CDT ] [RuntimeExec.runCommand:77]  /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872370645577937194115386181.tmp 
[Thread-16] [ 2014-10-09 15:40:37.181 CDT ] [StreamReader.run:61]  In StreamReader.run 
[main] [ 2014-10-09 15:40:37.181 CDT ] [RuntimeExec.runCommand:142]  runCommand: Waiting for the process
[Thread-15] [ 2014-10-09 15:40:37.181 CDT ] [StreamReader.run:61]  In StreamReader.run 
[main] [ 2014-10-09 15:40:37.182 CDT ] [RuntimeExec.runCommand:144]  runCommand: process returns 0
[main] [ 2014-10-09 15:40:37.182 CDT ] [RuntimeExec.runCommand:161]  RunTimeExec: output>
[main] [ 2014-10-09 15:40:37.183 CDT ] [RuntimeExec.runCommand:170]  RunTimeExec: error>
[main] [ 2014-10-09 15:40:37.183 CDT ] [RuntimeExec.runCommand:192]  Returning from RunTimeExec.runCommand
[main] [ 2014-10-09 15:40:37.183 CDT ] [NativeSystem.isCmdScv:502]  isCmdScv: cmd=[/bin/rm -f /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872370645577937194115386181.tmp]
[main] [ 2014-10-09 15:40:37.183 CDT ] [NativeSystem.isCmdScv:571]  isCmdScv: returned false
[main] [ 2014-10-09 15:40:37.184 CDT ] [NativeSystem.rununixcmd:1152]  NativeSystem.rununixcmd: RetString 1| :successful
[main] [ 2014-10-09 15:40:37.184 CDT ] [UnixSystem.isSharedPath:1611]  UnixSystem.isShared: creating file /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872370645577937194115386181.tmp
[main] [ 2014-10-09 15:40:37.184 CDT ] [UnixSystem.testCFSFile:1706]  The unix command is /usr/bin/ssh -o FallBackToRsh=no  -o PasswordAuthentication=no  -o StrictHostKeyChecking=yes  -o NumberOfPasswordPrompts=0  odie2 -n /bin/sh -c "/bin/ls /u01/app/11.2.0.4/grid/network/admin > /dev/null 2>&1  && /bin/cat /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872370645577937194115386181.tmp"
[main] [ 2014-10-09 15:40:37.184 CDT ] [RuntimeExec.runCommand:75]  Calling Runtime.exec() with the command 
[main] [ 2014-10-09 15:40:37.185 CDT ] [RuntimeExec.runCommand:77]  /usr/bin/ssh 
[main] [ 2014-10-09 15:40:37.185 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.185 CDT ] [RuntimeExec.runCommand:77]  FallBackToRsh=no 
[main] [ 2014-10-09 15:40:37.185 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.185 CDT ] [RuntimeExec.runCommand:77]  PasswordAuthentication=no 
[main] [ 2014-10-09 15:40:37.186 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.186 CDT ] [RuntimeExec.runCommand:77]  StrictHostKeyChecking=yes 
[main] [ 2014-10-09 15:40:37.186 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.186 CDT ] [RuntimeExec.runCommand:77]  NumberOfPasswordPrompts=0 
[main] [ 2014-10-09 15:40:37.186 CDT ] [RuntimeExec.runCommand:77]  odie2 
[main] [ 2014-10-09 15:40:37.187 CDT ] [RuntimeExec.runCommand:77]  -n 
[main] [ 2014-10-09 15:40:37.187 CDT ] [RuntimeExec.runCommand:77]  /bin/sh 
[main] [ 2014-10-09 15:40:37.187 CDT ] [RuntimeExec.runCommand:77]  -c 
[main] [ 2014-10-09 15:40:37.187 CDT ] [RuntimeExec.runCommand:77]  "/bin/ls 
[main] [ 2014-10-09 15:40:37.188 CDT ] [RuntimeExec.runCommand:77]  /u01/app/11.2.0.4/grid/network/admin 
[main] [ 2014-10-09 15:40:37.188 CDT ] [RuntimeExec.runCommand:77]  > 
[main] [ 2014-10-09 15:40:37.188 CDT ] [RuntimeExec.runCommand:77]  /dev/null 
[main] [ 2014-10-09 15:40:37.188 CDT ] [RuntimeExec.runCommand:77]  2>&1 
[main] [ 2014-10-09 15:40:37.188 CDT ] [RuntimeExec.runCommand:77]  && 
[main] [ 2014-10-09 15:40:37.189 CDT ] [RuntimeExec.runCommand:77]  /bin/cat 
[main] [ 2014-10-09 15:40:37.189 CDT ] [RuntimeExec.runCommand:77]  /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872370645577937194115386181.tmp" 
[main] [ 2014-10-09 15:40:37.192 CDT ] [RuntimeExec.runCommand:142]  runCommand: Waiting for the process
[Thread-18] [ 2014-10-09 15:40:37.192 CDT ] [StreamReader.run:61]  In StreamReader.run 
[Thread-17] [ 2014-10-09 15:40:37.192 CDT ] [StreamReader.run:61]  In StreamReader.run 
[Thread-18] [ 2014-10-09 15:40:37.329 CDT ] [StreamReader.run:65]  ERROR>/bin/cat: /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872370645577937194115386181.tmp: No such file or directory
[main] [ 2014-10-09 15:40:37.329 CDT ] [RuntimeExec.runCommand:144]  runCommand: process returns 1
[main] [ 2014-10-09 15:40:37.329 CDT ] [RuntimeExec.runCommand:161]  RunTimeExec: output>
[main] [ 2014-10-09 15:40:37.329 CDT ] [RuntimeExec.runCommand:170]  RunTimeExec: error>
[main] [ 2014-10-09 15:40:37.330 CDT ] [RuntimeExec.runCommand:173]  /bin/cat: /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872370645577937194115386181.tmp: No such file or directory
[main] [ 2014-10-09 15:40:37.330 CDT ] [RuntimeExec.runCommand:192]  Returning from RunTimeExec.runCommand
[main] [ 2014-10-09 15:40:37.330 CDT ] [UnixSystem.testCFSFile:1718]  Command output is empty
[main] [ 2014-10-09 15:40:37.330 CDT ] [UnixSystem.testCFSFile:1719]  ERROR: /bin/cat: /u01/app/11.2.0.4/grid/network/admin/CFSFileName14128872370645577937194115386181.tmp: No such file or directory from node odie2
[main] [ 2014-10-09 15:40:37.331 CDT ] [OPSUtil.isShared:252]  OPSUtil.isShared returns: false
[main] [ 2014-10-09 15:40:37.332 CDT ] [Version.isPre:583]  version to be checked 11.2.0.4.0 major version to check against10
[main] [ 2014-10-09 15:40:37.333 CDT ] [Version.isPre:594]  isPre.java: Returning FALSE
[main] [ 2014-10-09 15:40:37.333 CDT ] [OCR.loadLibrary:312]  
 Inside constructor of OCR
[main] [ 2014-10-09 15:40:37.333 CDT ] [OCR.isCluster:952]  Calling OCRNative for isCluster()
[main] [ 2014-10-09 15:40:37.333 CDT ] [OCR.isCluster:956]  OCR Result status = true
[main] [ 2014-10-09 15:40:37.334 CDT ] [OCR.isCluster:968]  Bolean result = true
[main] [ 2014-10-09 15:40:37.334 CDT ] [GetActiveNodes.create:226]  Returning an existing instance of GetActiveNodes
[main] [ 2014-10-09 15:40:37.351 CDT ] [ClusterConfig.isClusterInstalled:363]  hasJarPresent=true
[main] [ 2014-10-09 15:40:37.351 CDT ] [Version.isPre:583]  version to be checked 11.2.0.4.0 major version to check against10
[main] [ 2014-10-09 15:40:37.351 CDT ] [Version.isPre:594]  isPre.java: Returning FALSE
[main] [ 2014-10-09 15:40:37.352 CDT ] [OCR.loadLibrary:312]  
 Inside constructor of OCR
[main] [ 2014-10-09 15:40:37.352 CDT ] [OCR.isCluster:952]  Calling OCRNative for isCluster()
[main] [ 2014-10-09 15:40:37.352 CDT ] [OCR.isCluster:956]  OCR Result status = true
[main] [ 2014-10-09 15:40:37.352 CDT ] [OCR.isCluster:968]  Bolean result = true
[main] [ 2014-10-09 15:40:37.352 CDT ] [GetActiveNodes.create:226]  Returning an existing instance of GetActiveNodes
[main] [ 2014-10-09 15:40:37.353 CDT ] [ClusterConfig.<init>:230]  ClusterConfig:Number of workers = 0
[Worker 0] [ 2014-10-09 15:40:37.354 CDT ] [Semaphore.acquire:109]  SyncBufferFull:Acquire called by thread Worker 0 m_count=0
[main] [ 2014-10-09 15:40:37.354 CDT ] [ClusterConfig.createWorkers:315]  Started worker threads count=4
[Worker 3] [ 2014-10-09 15:40:37.354 CDT ] [Semaphore.acquire:109]  SyncBufferFull:Acquire called by thread Worker 3 m_count=0
[main] [ 2014-10-09 15:40:37.354 CDT ] [ClusterConfig.isClusterInstalled:363]  hasJarPresent=true
[Worker 2] [ 2014-10-09 15:40:37.355 CDT ] [Semaphore.acquire:109]  SyncBufferFull:Acquire called by thread Worker 2 m_count=0
[main] [ 2014-10-09 15:40:37.355 CDT ] [Version.isPre:583]  version to be checked 11.2.0.4.0 major version to check against10
[Worker 1] [ 2014-10-09 15:40:37.355 CDT ] [Semaphore.acquire:109]  SyncBufferFull:Acquire called by thread Worker 1 m_count=0
[main] [ 2014-10-09 15:40:37.355 CDT ] [Version.isPre:594]  isPre.java: Returning FALSE
[main] [ 2014-10-09 15:40:37.355 CDT ] [OCR.loadLibrary:312]  
 Inside constructor of OCR
[main] [ 2014-10-09 15:40:37.355 CDT ] [OCR.isCluster:952]  Calling OCRNative for isCluster()
[main] [ 2014-10-09 15:40:37.356 CDT ] [OCR.isCluster:956]  OCR Result status = true
[main] [ 2014-10-09 15:40:37.356 CDT ] [OCR.isCluster:968]  Bolean result = true
[main] [ 2014-10-09 15:40:37.356 CDT ] [GetActiveNodes.create:226]  Returning an existing instance of GetActiveNodes
[main] [ 2014-10-09 15:40:37.356 CDT ] [ClusterConfig.init:423]  Returning same instance to clientmain
[main] [ 2014-10-09 15:40:37.357 CDT ] [ClusterConfig.copyFileToNodes:825]  Number of nodes :1
[main] [ 2014-10-09 15:40:37.357 CDT ] [ClusterConfig.copyFileToNodes:827]  0th CopyFileToNodes localnode:/u01/app/11.2.0.4/grid/network/tools/NetProperties to odie2:/u01/app/11.2.0.4/grid/network/tools/NetProperties
[main] [ 2014-10-09 15:40:37.357 CDT ] [ClusterConfig.copyFileBetweenNodes:668]  Checking: Copying files between nodes: localnode:/u01/app/11.2.0.4/grid/network/tools/NetProperties odie2:/u01/app/11.2.0.4/grid/network/tools/NetProperties
[main] [ 2014-10-09 15:40:37.358 CDT ] [ClusterConfig.copyFileBetweenNodes:680]  Checking 2: Copying files between nodes: localnode:/u01/app/11.2.0.4/grid/network/tools/NetProperties odie2:/u01/app/11.2.0.4/grid/network/tools/NetProperties
[main] [ 2014-10-09 15:40:37.359 CDT ] [Semaphore.acquire:109]  SyncBufferEmpty:Acquire called by thread main m_count=4
[main] [ 2014-10-09 15:40:37.360 CDT ] [Semaphore.release:85]  SyncBufferFull:Release called by thread main m_count=1
[main] [ 2014-10-09 15:40:37.360 CDT ] [ClusterConfig.block:596]  block called by thread main commandNum 1
[Worker 0] [ 2014-10-09 15:40:37.360 CDT ] [Semaphore.release:85]  SyncBufferEmpty:Release called by thread Worker 0 m_count=4
[main] [ 2014-10-09 15:40:37.360 CDT ] [Semaphore.acquire:109]  ClientResource Constructor:Blocking Semaphore owned by main:Acquire called by thread main m_count=0
[Worker 0] [ 2014-10-09 15:40:37.360 CDT ] [UnixSystem.copyFile:660]  Copy file localnode:/u01/app/11.2.0.4/grid/network/tools/NetProperties to odie2:/u01/app/11.2.0.4/grid/network/tools/NetProperties
[Worker 0] [ 2014-10-09 15:40:37.361 CDT ] [Utils.getLocalHost:481]  Hostname retrieved: odie1.ship.iodp.tamu.edu, returned: odie1
[Worker 0] [ 2014-10-09 15:40:37.361 CDT ] [UnixSystem.remoteCopyFile:637]  Copying files localnode/u01/app/11.2.0.4/grid/network/tools/NetProperties odie2/u01/app/11.2.0.4/grid/network/tools/NetProperties
[Worker 0] [ 2014-10-09 15:40:37.361 CDT ] [Utils.getLocalHost:481]  Hostname retrieved: odie1.ship.iodp.tamu.edu, returned: odie1
[Worker 0] [ 2014-10-09 15:40:37.361 CDT ] [UnixSystem.remoteCopyFile:654]  UnixSystem: /usr/bin/scp -p /u01/app/11.2.0.4/grid/network/tools/NetProperties odie2:'/u01/app/11.2.0.4/grid/network/tools/NetProperties'
[Worker 0] [ 2014-10-09 15:40:37.362 CDT ] [RuntimeExec.runCommand:75]  Calling Runtime.exec() with the command 
[Worker 0] [ 2014-10-09 15:40:37.362 CDT ] [RuntimeExec.runCommand:77]  /usr/bin/scp 
[Worker 0] [ 2014-10-09 15:40:37.362 CDT ] [RuntimeExec.runCommand:77]  -p 
[Worker 0] [ 2014-10-09 15:40:37.362 CDT ] [RuntimeExec.runCommand:77]  /u01/app/11.2.0.4/grid/network/tools/NetProperties 
[Worker 0] [ 2014-10-09 15:40:37.362 CDT ] [RuntimeExec.runCommand:77]  odie2:'/u01/app/11.2.0.4/grid/network/tools/NetProperties' 
[Thread-20] [ 2014-10-09 15:40:37.366 CDT ] [StreamReader.run:61]  In StreamReader.run 
[Worker 0] [ 2014-10-09 15:40:37.366 CDT ] [RuntimeExec.runCommand:142]  runCommand: Waiting for the process
[Thread-19] [ 2014-10-09 15:40:37.366 CDT ] [StreamReader.run:61]  In StreamReader.run 
[Worker 0] [ 2014-10-09 15:40:37.490 CDT ] [RuntimeExec.runCommand:144]  runCommand: process returns 0
[Worker 0] [ 2014-10-09 15:40:37.490 CDT ] [RuntimeExec.runCommand:161]  RunTimeExec: output>
[Worker 0] [ 2014-10-09 15:40:37.491 CDT ] [RuntimeExec.runCommand:170]  RunTimeExec: error>
[Worker 0] [ 2014-10-09 15:40:37.491 CDT ] [RuntimeExec.runCommand:192]  Returning from RunTimeExec.runCommand
[Worker 0] [ 2014-10-09 15:40:37.491 CDT ] [NativeSystem.isCmdScv:502]  isCmdScv: cmd=[/usr/bin/scp -p /u01/app/11.2.0.4/grid/network/tools/NetProperties odie2:'/u01/app/11.2.0.4/grid/network/tools/NetProperties']
[Worker 0] [ 2014-10-09 15:40:37.492 CDT ] [NativeSystem.isCmdScv:552]  isCmdScv: /usr/bin/scp is present.
[Worker 0] [ 2014-10-09 15:40:37.492 CDT ] [NativeSystem.isCmdScv:554]  isCmdScv: /usr/bin/scp is a file.
[Worker 0] [ 2014-10-09 15:40:37.492 CDT ] [NativeSystem.isCmdScv:571]  isCmdScv: returned true
[Worker 0] [ 2014-10-09 15:40:37.492 CDT ] [NativeSystem.rununixcmd:1152]  NativeSystem.rununixcmd: RetString 1| :successful
[Worker 0] [ 2014-10-09 15:40:37.492 CDT ] [CopyCommand.execute:79]  CopyCommand.execute: native copyFile returns `1| :successful'
[Worker 0] [ 2014-10-09 15:40:37.493 CDT ] [NativeResult.<init>:91]  NativeResult: The String obtained is1| :successful
[Worker 0] [ 2014-10-09 15:40:37.493 CDT ] [NativeResult.<init>:99]  The status string is: 1
[Worker 0] [ 2014-10-09 15:40:37.493 CDT ] [NativeResult.<init>:112]  The result string is:  :successful 1
[Worker 0] [ 2014-10-09 15:40:37.493 CDT ] [ClusterConfig$ExecuteCommand.returnCommandToClient:2951]  returnCommandToClient; fillCount=0 is full=false
[Worker 0] [ 2014-10-09 15:40:37.493 CDT ] [Semaphore.acquire:109]  SyncBufferEmpty:Acquire called by thread Worker 0 m_count=100
[Worker 0] [ 2014-10-09 15:40:37.494 CDT ] [Semaphore.release:85]  SyncBufferFull:Release called by thread Worker 0 m_count=1
[Worker 0] [ 2014-10-09 15:40:37.494 CDT ] [ClientResource.getListener:157]  Calling getListener
[Worker 0] [ 2014-10-09 15:40:37.494 CDT ] [ClusterConfig$ExecuteCommand.run:3046]  Owner Thread name of the blocking Semaphore main
[Worker 0] [ 2014-10-09 15:40:37.494 CDT ] [ClusterConfig$ExecuteCommand.run:3054]  Obtained Semaphore
[Worker 0] [ 2014-10-09 15:40:37.494 CDT ] [Semaphore.release:85]  ClientResource Constructor:Blocking Semaphore owned by main:Release called by thread Worker 0 m_count=1
[Worker 0] [ 2014-10-09 15:40:37.495 CDT ] [ClusterConfig$ExecuteCommand.run:3069]  Released Semaphore by worker=Worker 0
[main] [ 2014-10-09 15:40:37.495 CDT ] [ClusterConfig.block:608]  block acquired semnum=0
[Worker 0] [ 2014-10-09 15:40:37.495 CDT ] [Semaphore.acquire:109]  SyncBufferFull:Acquire called by thread Worker 0 m_count=0
[main] [ 2014-10-09 15:40:37.495 CDT ] [ClusterConfig.destroy:452]  destroying resources for client thread Thread[main,5,main]
[main] [ 2014-10-09 15:40:37.498 CDT ] [ConfigureLDAPOPS.setNodeList:72]  configLDAPOPS: setting OPSNodeNames: #nodes is 2
[main] [ 2014-10-09 15:40:37.498 CDT ] [ConfigureLDAPOPS.setNodeList:75]  node[0] is odie1
[main] [ 2014-10-09 15:40:37.498 CDT ] [ConfigureLDAPOPS.setNodeList:75]  node[1] is odie2
[main] [ 2014-10-09 15:40:37.498 CDT ] [OPSUtil.isShared:242]  odie1
[main] [ 2014-10-09 15:40:37.498 CDT ] [OPSUtil.isShared:242]  odie2
[main] [ 2014-10-09 15:40:37.498 CDT ] [GetActiveNodes.create:226]  Returning an existing instance of GetActiveNodes
[main] [ 2014-10-09 15:40:37.499 CDT ] [Cluster.verifyNodeList:1148]  clusterNodes[0]=odie1
[main] [ 2014-10-09 15:40:37.499 CDT ] [Cluster.verifyNodeList:1148]  clusterNodes[1]=odie2
[main] [ 2014-10-09 15:40:37.499 CDT ] [Cluster.verifyNodeList:1153]  nodeList[0]=odie1
[main] [ 2014-10-09 15:40:37.499 CDT ] [Cluster.verifyNodeList:1153]  nodeList[1]=odie2
[main] [ 2014-10-09 15:40:37.499 CDT ] [GetActiveNodes.create:226]  Returning an existing instance of GetActiveNodes
[main] [ 2014-10-09 15:40:37.500 CDT ] [Cluster.isSharedPath:1072]  NodeList=[odie1, odie2]
[main] [ 2014-10-09 15:40:37.500 CDT ] [Cluster.isSharedPath:1108]  pathName=/u01/app/11.2.0.4/grid/network/admin/ dirPath = /u01/app/11.2.0.4/grid/network/admin
[main] [ 2014-10-09 15:40:37.500 CDT ] [UnixSystem.isSharedPath:1592]  dirPath=/u01/app/11.2.0.4/grid/network/admin
[main] [ 2014-10-09 15:40:37.501 CDT ] [UnixSystem.isSharedPath:1597]  UnixSystem.isShared: pathName=/u01/app/11.2.0.4/grid/network/admin tempFile=CFSFileName1412887237500342163587288280921.tmp
[main] [ 2014-10-09 15:40:37.501 CDT ] [UnixSystem.isSharedPath:1602]  UnixSystem.isShared: dirPathName is /u01/app/11.2.0.4/grid/network/admin/CFSFileName1412887237500342163587288280921.tmp
[main] [ 2014-10-09 15:40:37.501 CDT ] [UnixSystem.isSharedPath:1606]  UnixSystem.isShared: removing file /u01/app/11.2.0.4/grid/network/admin/CFSFileName1412887237500342163587288280921.tmpon  odie2
[main] [ 2014-10-09 15:40:37.501 CDT ] [Utils.getLocalHost:481]  Hostname retrieved: odie1.ship.iodp.tamu.edu, returned: odie1
[main] [ 2014-10-09 15:40:37.502 CDT ] [RuntimeExec.runCommand:75]  Calling Runtime.exec() with the command 
[main] [ 2014-10-09 15:40:37.502 CDT ] [RuntimeExec.runCommand:77]  /usr/bin/ssh 
[main] [ 2014-10-09 15:40:37.502 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.502 CDT ] [RuntimeExec.runCommand:77]  FallBackToRsh=no 
[main] [ 2014-10-09 15:40:37.502 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.502 CDT ] [RuntimeExec.runCommand:77]  PasswordAuthentication=no 
[main] [ 2014-10-09 15:40:37.503 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.503 CDT ] [RuntimeExec.runCommand:77]  StrictHostKeyChecking=yes 
[main] [ 2014-10-09 15:40:37.503 CDT ] [RuntimeExec.runCommand:77]  -o 
[main] [ 2014-10-09 15:40:37.503 CDT ] [RuntimeExec.runCommand:77]  NumberOfPasswordPrompts=0 
[main] [ 2014-10-09 15:40:37.503 CDT ] [RuntimeExec.runCommand:77]  odie2 
[main] [ 2014-10-09 15:40:37.504 CDT ] [RuntimeExec.runCommand:77]  -n 
[main] [ 2014-10-09 15:40:37.504 CDT ] [RuntimeExec.runCommand:77]  /bin/rm 
[main] [ 2014-10-09 15:40:37.504 CDT ] [RuntimeExec.runCommand:77]  -f 
[main] [ 2014-10-09 15:40:37.504 CDT ] [RuntimeExec.runCommand:77]  /u01/app/11.2.0.4/grid/network/admin/CFSFileName1412887237500342163587288280921.tmp 
[Thread-22] [ 2014-10-09 15:40:37.508 CDT ] [StreamReader.run:61]  In StreamReader.run 
[main] [ 2014-10-09 15:40:37.507 CDT ] [RuntimeExec.runCommand:142]  runCommand: Waiting for the process
[Thread-21] [ 2014-10-09 15:40:37.508 CDT ] [StreamReader.run:61]  In StreamReader.run 
[main] [ 2014-10-09 15:40:37.599 CDT ] [RuntimeExec.runCommand:144]  runCommand: process returns 0
[main] [ 2014-10-09 15:40:37.600 CDT ] [RuntimeExec.runCommand:161]  RunTimeExec: output>
[main] [ 2014-10-09 15:40:37.600 CDT ] [RuntimeExec.runCommand:170]  RunTimeExec: error>
[main] [ 2014-10-09 15:40:37.600 CDT ] [RuntimeExec.runCommand:192]  Returning from RunTimeExec.runCommand
